Date,HAHAHA1,HAHAHA2,HAHAHA3
2000-09-01,0.88494250778895,0.789549952517192,0.228627659136262
2000-09-02,0.149414953117424,0.847668126017921,0.410153661164989
2000-09-03,0.301779915933122,0.524734399667004,0.140709370266856
2000-09-04,0.609186976471842,0.300088889533149,0.520113325290792
2000-09-05,0.935093970411547,0.389700668637409,0.545773524088938
2000-09-06,0.18882985199016,0.600435530539834,0.664754133762144
2000-09-07,0.203117496981162,0.843685743625961,0.489757413994642
2000-09-08,0.004429795695225,0.512767541870751,0.854233652509346
2000-09-09,0.669559366552768,0.778514628891511,0.565669879896629
2000-09-10,0.671387645295314,0.334061419184687,0.773831883881685
2000-09-11,0.298492487906971,0.130742330493108,0.255357429247094
2000-09-12,0.966271147946571,0.490991591247391,0.906615879388927
2000-09-13,0.02045182149029,0.873008048465193,0.685253943511738
2000-09-14,0.239896357220609,0.0331364189006,0.975458951269824
2000-09-15,0.527172676935432,0.535657660257149,0.170124459363814
2000-09-16,0.298675463092911,0.427672475510029,0.397926079264573
2000-09-17,0.910053094490571,0.064559954848319,0.415253817333969
2000-09-18,0.047605840932479,0.167401434626237,0.234997985123289
2000-09-19,0.928626047932886,0.955475818883242,0.22199241843422
2000-09-20,0.43374829460977,0.788612896172227,0.14973766103877
2000-09-21,0.361614125160367,0.816982347854072,0.419342632902898
2000-09-22,0.421833073037941,0.033301219068237,0.244733697110797
2000-09-23,0.551582886248412,0.922637753848508,0.180721874239768
2000-09-24,0.601270426415146,0.16057636205664,0.509688681317618
2000-09-25,0.19315408750581,0.936307673293858,0.277403242773298
2000-09-26,0.125058814523047,0.427314422331636,0.955605335753087
2000-09-27,0.162452039937672,0.732933337351881,0.618912363787905
2000-09-28,0.777339178450499,0.906862263400456,0.89363929065371
2000-09-29,0.247086494036907,0.130008141818896,0.393210318821112
2000-09-30,0.968401795048479,0.591852137096567,0.647107800364107
2000-10-01,0.364488407860842,0.178017982849923,0.310116360683502
2000-10-02,0.550121346761618,0.254519540771825,0.0364188899651
2000-10-03,0.698084690634799,0.708103161203461,0.522709162870712
2000-10-04,0.911186890208854,0.667905165278143,0.944218664729695
2000-10-05,0.555913938923649,0.764175468563541,0.409843336999808
2000-10-06,0.684438282018586,0.757552873023693,0.928600547925677
2000-10-07,0.66653363770967,0.327655501528315,0.499142378591736
2000-10-08,0.041205985301196,0.607421785163423,0.435429506406551
2000-10-09,0.236165933142816,0.43581194767885,0.576205842718395
2000-10-10,0.268318348495878,0.423591454720357,0.730104648343797
2000-10-11,0.934803068767691,0.608236303327915,0.729651364808185
2000-10-12,0.380959205158598,0.780319614184602,0.50306378157383
2000-10-13,0.523933337605094,0.339508267173438,0.7101631869687
2000-10-14,0.254239657103589,0.120881886909841,0.867254286481838
2000-10-15,0.552759977676307,0.449381988719448,0.490624971027798
2000-10-16,0.405107312081244,0.789225190527116,0.386346195371094
2000-10-17,0.389421937344019,0.307890546431444,0.562852704832456
2000-10-18,0.003590584171388,0.798611975997614,0.360341276419155
2000-10-19,0.592895663402853,0.875275541405148,0.019312658550223
2000-10-20,0.702972009695968,0.790037273391032,0.511825906668792
2000-10-21,0.831275291460896,0.040321946978076,0.033092489768834
2000-10-22,0.282151854224943,0.66929232174799,0.547668969921
2000-10-23,0.898024605830871,0.20616336286123,0.417097956294447
2000-10-24,0.064319322453269,0.600500784359885,0.465608601678978
2000-10-25,0.264439930795283,0.777750413266642,0.051518368281759
2000-10-26,0.641129202557777,0.100708270818959,0.781667927942026
2000-10-27,0.681845581072662,0.542671305661206,0.246489611895249
2000-10-28,0.321948563758707,0.816071795171967,0.474503325229382
2000-10-29,0.03236345229214,0.480141909880625,0.180710750114714
2000-10-30,0.351325915223354,0.98918738098153,0.319324646836436
2000-10-31,0.204801686214935,0.847044521786126,0.005370135654015
2000-11-01,0.845775426516332,0.57856228397388,0.548320030406838
2000-11-02,0.60283368737182,0.987165325598442,0.407492189121967
2000-11-03,0.028647789552222,0.669523348070184,0.508538545945288
2000-11-04,0.093556835333356,0.913808488104935,0.466183845147921
2000-11-05,0.890195941482747,0.005562205555311,0.577665716228847
2000-11-06,0.541934149437047,0.216998529830143,0.876749869610421
2000-11-07,0.9646356778317,0.921828199254371,0.113843684621221
2000-11-08,0.991633964168088,0.453706783116013,0.732748068446272
2000-11-09,0.885768850526386,0.281040664096287,0.053413052262563
2000-11-10,0.929794853345591,0.492126516316526,0.816452202494314
2000-11-11,0.635632506363591,0.128523149621491,0.565022133847611
2000-11-12,0.048196224419335,0.912897656512099,0.139876596602648
2000-11-13,0.237598420505165,0.208394000031638,0.514291573976049
2000-11-14,0.099559819399152,0.42215423907186,0.13140843557054
2000-11-15,0.971758892341263,0.793739912031712,0.239984549976172
2000-11-16,0.412538344719139,0.1374850470982,0.67457075749989
2000-11-17,0.164096834611281,0.808634336679739,0.503725923268913
2000-11-18,0.115862126390217,0.125731185308942,0.683294232718605
2000-11-19,0.125540475965436,0.2840794800692,0.471222718957061
2000-11-20,0.284612165193392,0.227823672239672,0.400907087675246
2000-11-21,0.535863763166339,0.379664859448649,0.538621433989236
2000-11-22,0.492542379078097,0.490004942196084,0.348343327372097
2000-11-23,0.939606956847839,0.512923321466703,0.26846717193407
2000-11-24,0.395860482552041,0.338728357712172,0.153299558690392
2000-11-25,0.479176674577253,0.189161692742841,0.085485928306167
2000-11-26,0.56563258852968,0.886159293753096,0.615961413285387
2000-11-27,0.752567278614531,0.054273656733695,0.576696387059639
2000-11-28,0.046659173961875,0.541076166586046,0.361182778988859
2000-11-29,0.021754676918627,0.902876434675784,0.995600967921838
2000-11-30,0.118205159927963,0.233164677379289,0.817634131414096
2000-12-01,0.397396647907157,0.213166896654526,0.453802877519006
2000-12-02,0.026795507049779,0.325587429281874,0.198186212045845
2000-12-03,0.316084854958419,0.377874423967888,0.750761884773554
2000-12-04,0.542139854142648,0.969105480208236,0.073554861628641
2000-12-05,0.771807324109632,0.834560859498459,0.52939331150229
2000-12-06,0.785437468482855,0.705669300734932,0.559578310723085
2000-12-07,0.934659328641045,0.727835688715934,0.861215168946821
2000-12-08,0.012699260730242,0.798731204481241,0.65231244716236
2000-12-09,0.571496513180837,0.02857541658176,0.347549859181054
2000-12-10,0.266007432133721,0.402401678745391,0.34014745135063
2000-12-11,0.808958201409776,0.183587235818052,0.921010675463092
2000-12-12,0.914298920269104,0.796472446443037,0.712903577072342
2000-12-13,0.638134972362598,0.621975006574842,0.072574954274671
2000-12-14,0.946681954481406,0.083570471744494,0.33837438485032
2000-12-15,0.780915760329491,0.739292410102764,0.722405080964286
2000-12-16,0.829618206421061,0.761211585966724,0.182847953883307
2000-12-17,0.610119628591651,0.473998381371454,0.181023133228347
2000-12-18,0.278564995309415,0.740147780412595,0.643687601734497
2000-12-19,0.296806183453864,0.299991446917344,0.572849394366213
2000-12-20,0.642532650408819,0.724828237892505,0.996801893765793
2000-12-21,0.861828297132299,0.900628990840213,0.256972670483851
2000-12-22,0.672848056905823,0.437716484432876,0.432515104031263
2000-12-23,0.057441319679397,0.260409480179937,0.136984973484053
2000-12-24,0.688935402801106,0.688488502572126,0.140127080291206
2000-12-25,0.177698178278799,0.528747797275788,0.613227558872734
2000-12-26,0.981210869857805,0.657894292851346,0.313513417888546
2000-12-27,0.142374949929957,0.522359761463669,0.787636354211145
2000-12-28,0.54750233855195,0.169331907353534,0.876583828786874
2000-12-29,0.759866690117231,0.033023433543573,0.153474268607163
2000-12-30,0.815552290692349,0.866717020037361,0.27821420846282
2000-12-31,0.249196607646363,0.963058464082816,0.001239299496712
2001-01-01,0.486647550172041,0.862056505501646,0.024976634471647
2001-01-02,0.942989787779333,0.132216783087783,0.969473842184725
2001-01-03,0.268403087440303,0.734665481221648,0.10459861131476
2001-01-04,0.534684469935676,0.07059757153854,0.345940325775647
2001-01-05,0.238549605378341,0.874586718265459,0.764723304074278
2001-01-06,0.572762849901675,0.339018813828508,0.3429160797186
2001-01-07,0.834016131756143,0.255068117192443,0.003270694655999
2001-01-08,0.412464239101086,0.634534244879452,0.603421752468674
2001-01-09,0.401713940048219,0.668546549879601,0.088566178660369
2001-01-10,0.568352912434304,0.441352505686176,0.18812588572585
2001-01-11,0.351505493693867,0.780166917547986,0.766302456312056
2001-01-12,0.128703274076006,0.935355027951835,0.338671443728305
2001-01-13,0.165448233772921,0.121741987759307,0.118960014299337
2001-01-14,0.089490730437587,0.315652911056844,0.175921415352938
2001-01-15,0.797337503121296,0.823882364894485,0.10682958379169
2001-01-16,0.265312063651387,0.128875756984435,0.937882524157185
2001-01-17,0.864634339183253,0.382712014202901,0.088177686967645
2001-01-18,0.998843804217511,0.97567979901755,0.220266119597154
2001-01-19,0.400576717118687,0.92791668924703,0.218360231906269
2001-01-20,0.039722813803335,0.463029815310579,0.66137048982452
2001-01-21,0.965815471256064,0.23991696054373,0.392642718365521
2001-01-22,0.368922952436665,0.521977145303844,0.499962262709787
2001-01-23,0.039327225672481,0.105371630405176,0.821123853278678
2001-01-24,0.620932224762289,0.638034260351394,0.302559708397156
2001-01-25,0.49928573114515,0.508642092972815,0.315077540112067
2001-01-26,0.570348428528416,0.500397374314708,0.915668519081348
2001-01-27,0.818840878051652,0.572397723148665,0.278587034761919
2001-01-28,0.770114006973121,0.382954557932259,0.249975506995929
2001-01-29,0.411599881039165,0.529725971139614,0.418716107463029
2001-01-30,0.70561701082264,0.223447299471481,0.014684257181909
2001-01-31,0.14943880384946,0.697423974494953,0.402122688312369
2001-02-01,0.392213208162887,0.189347046674611,0.710198105099323
2001-02-02,0.653865953084046,0.451318900138148,0.739176900700069
2001-02-03,0.150826406779786,0.014069929846419,0.39576515337515
2001-02-04,0.041004444081486,0.896754084092649,0.355171934209481
2001-02-05,0.103005859775222,0.890371268525493,0.941953305589832
2001-02-06,0.691668936128299,0.314667930418986,0.413324489616693
2001-02-07,0.932331723160675,0.566650210110694,0.700572833356913
2001-02-08,0.477754648638676,0.57430991329958,0.424423973974009
2001-02-09,0.319599042694016,0.282140027511597,0.813774446608246
2001-02-10,0.589331070988862,0.918901347968713,0.257110002493259
2001-02-11,0.057598411907067,0.567589432985688,0.289727167031906
2001-02-12,0.631590499769343,0.337336573468151,0.93665669300144
2001-02-13,0.461789892149411,0.24476315163426,0.530869902693978
2001-02-14,0.758256038455392,0.69045473322668,0.666258992380816
2001-02-15,0.174059750746253,0.738498986495717,0.783767344191417
2001-02-16,0.768932489983401,0.066677160942546,0.677216147228781
2001-02-17,0.195818356085515,0.382985660456597,0.828659326834199
2001-02-18,0.197687253119713,0.293564525120731,0.32078146585965
2001-02-19,0.6223578708544,0.11371491457558,0.42262654136364
2001-02-20,0.887910879522211,0.590343495799536,0.750887286989392
2001-02-21,0.908724960164582,0.346941724873452,0.920184777443298
2001-02-22,0.084733966971113,0.148238737501378,0.743460079302096
2001-02-23,0.73721627745998,0.1522885510827,0.148762749695917
2001-02-24,0.62963152495507,0.539524132279604,0.574078588653957
2001-02-25,0.114623628730664,0.109152382535194,0.621301898441297
2001-02-26,0.133203517413443,0.470719029509711,0.299700461031666
2001-02-27,0.425216930809914,0.272955580336679,0.782409085487462
2001-02-28,0.083255337710934,0.959421472174923,0.990474727065918
2001-03-01,0.325040054109017,0.554297482879574,0.579502277785076
2001-03-02,0.226511478445619,0.205451810452555,0.311731228316726
2001-03-03,0.637983445561852,0.524673373866793,0.638627516558197
2001-03-04,0.497242556036668,0.087055810709193,0.786760445990752
2001-03-05,0.947508780606844,0.295955366084062,0.273810507873198
2001-03-06,0.899981538607088,0.972602484337735,0.403109371001275
2001-03-07,0.95336197176221,0.209271121821086,0.070775435558081
2001-03-08,0.281783488335884,0.548858201226244,0.122989849841981
2001-03-09,0.81708504532997,0.191399214466152,0.198350690229221
2001-03-10,0.385205286602653,0.546336086347673,0.118155941549425
2001-03-11,0.681123420488729,0.969707939125994,0.979169064374478
2001-03-12,0.01336844058282,0.349966413329014,0.767797828775316
2001-03-13,0.451373768296682,0.506402150176314,0.09825528550314
2001-03-14,0.922261550068159,0.769887796517489,0.151937175773973
2001-03-15,0.091110599616081,0.87593385182783,0.148300512935187
2001-03-16,0.856072629863684,0.329413063501191,0.765157077118597
2001-03-17,0.49751867300139,0.075254558802521,0.14667178524323
2001-03-18,0.748269576933617,0.192838443562613,0.819995629032845
2001-03-19,0.747621590546915,0.449636175459378,0.294643123895862
2001-03-20,0.777831749087886,0.378844929341132,0.812162082623462
2001-03-21,0.93565011987282,0.259867423094797,0.818721784529437
2001-03-22,0.277174441952735,0.158588561713627,0.261192712341938
2001-03-23,0.803301109997302,0.685093480101382,0.463127914741688
2001-03-24,0.118524238971901,0.68398232127889,0.972265680761598
